compartment wall or floor A fire resisting wall or floor to separate one fire compartment from another.	<http://buildvoc.co.uk/resource/c_f70bb786>
rooflight A dome light, lantern light, skylight, ridge light, glazed barrel vault or other element to admit daylight through a roof.	<http://buildvoc.co.uk/resource/c_cc61a0f4>
firefighting lift A lift with additional protection and with controls that enable it to be used by the fire and rescue service when fighting a fire. (See Section 17.)	<http://buildvoc.co.uk/resource/c_88af4873>
part l - conservation of fuel and power * This approved document gives guidance for compliance with the Building Regulations for\nbuilding work carried out in England. It also applies to building work carried out on excepted\nenergy buildings in Wales as defined in the Welsh Ministers (Transfer of Functions) (No.2) Order\n2009. This approved document also gives guidance applying to buildings of statutory undertakers\nand of the Crown or carried out by Crown authorities in both England and Wales in respect of\nregulations 25, 25A, 25B and 26.	<http://buildvoc.co.uk/resource/c_f68328a2>
room An enclosed space within a building that is not used solely as a circulation space. The term includes not only conventional rooms, but also cupboards that are not fittings and large spaces such as warehouses and auditoria. The term does not include cavities such as ducts, ceiling cavities and roof spaces.	<http://buildvoc.co.uk/resource/c_cb3d4c10>
appliance ventilation duct A duct to deliver combustion air to a gas appliance.	<http://buildvoc.co.uk/resource/c_61f82d61>
alternative exit One of two or more exits, each of which is separate from the other.	<http://buildvoc.co.uk/resource/c_5ef03467>
unprotected area (in relation to a side or external wall of a building) All of the following are classed as unprotected areas.\nAny part of the external wall that has less than the relevant fire resistance set out in Section 13.\n\tAny part of the external wall constructed of material more than 1mm thick if that material does not have a class B-s3, d2 rating or better, which is attached or applied, whether for cladding or any other purpose. \n\tWindows, doors or other openings. This does not include windows that are designed and glazed to give the necessary level of fire resistance and that are not openable.	<http://buildvoc.co.uk/resource/c_56fef4b5>
suspended ceiling (fire-protecting) A ceiling suspended below a floor that adds to the fire resistance of the floor.	<http://buildvoc.co.uk/resource/c_a4eaf123>
protected corridor/lobby A corridor or lobby that is adequately protected from fire in adjoining areas by fire resisting construction.	<http://buildvoc.co.uk/resource/c_7b85eda3>
common balcony A walkway, open to the air on one or more sides, that forms part of the escape route from more than one flat.	<http://buildvoc.co.uk/resource/c_33c0e1b5>
free area is the geometric open area of a ventilator.	<http://buildvoc.co.uk/resource/c_c07e16c5>
travel distance (unless otherwise specified, e.g. as in the case of flats) The distance that a person would travel from any point within the floor area to the nearest storey exit, determined by the layout of walls, partitions and fittings.	<http://buildvoc.co.uk/resource/c_b0f3b4fb>
relevant boundary The boundary or notional boundary that one side of the building faces and/or coincides with, and that is parallel or at an angle of a maximum of 80 degrees to that side of the building.	<http://buildvoc.co.uk/resource/c_ee10273a>
dead end An area from which escape is possible in one direction only.	<http://buildvoc.co.uk/resource/c_cd2ba206>
direct distance The shortest distance from any point within the floor area to the nearest storey exit, measured within the external enclosures of the building, and ignoring walls, partitions and fittings other than the enclosing walls and partitions to protected stairways.	<http://buildvoc.co.uk/resource/c_f636fce4>
dwellinghouse Does not include a flat or a building containing a flat.	<http://buildvoc.co.uk/resource/c_b304ed8a>
element of structure Any of the following.\nA member that forms part of the structural frame of a building, or any other beam or column.\nA loadbearing wall or loadbearing part of a wall.\nA floor.\nA gallery (but not a loading gallery, fly gallery, stage grid, lighting bridge, or any gallery provided for similar purposes or for maintenance and repair).\nAn external wall.\nA compartment wall (including a wall that is common to two or more buildings).\n	<http://buildvoc.co.uk/resource/c_7e4da283>
emergency lighting Lighting for use when the power supply to the normal lighting fails.	<http://buildvoc.co.uk/resource/c_49a5a923>
escape lighting The part of the emergency lighting that is provided to ensure that the escape route is illuminated at all material times.	<http://buildvoc.co.uk/resource/c_b67f0d40>
escape route The route along which people can escape from any point in a building to a final exit.	<http://buildvoc.co.uk/resource/c_b98dbf2a>
evacuation lift A lift that may be used to evacuate people in a fire.	<http://buildvoc.co.uk/resource/c_c916e597>
exit passageway A protected passageway that connects a protected stairway to a final exit.	<http://buildvoc.co.uk/resource/c_f12e46ec>
external wall The external wall of a building includes all of the following. \nAnything located within any space forming part of the wall.\nAny decoration or other finish applied to any external (but not internal) surface forming part of the wall.\nAny windows and doors in the wall.\nAny part of a roof pitched at an angle of more than 70 degrees to the horizontal if that part of the roof adjoins a space within the building to which persons have access, but not access only for the purpose of carrying out repairs or maintenance.	<http://buildvoc.co.uk/resource/c_b4ccd5f2>
final exit The end of an escape route from a building that gives direct access to a street, passageway, walkway or open space, and is sited to ensure that people rapidly disperse away from the building so that they are no longer in danger from fire and/or smoke.	<http://buildvoc.co.uk/resource/c_47c790ae>
fire alarm system Combination of components for giving an audible and/or other perceptible warning of fire.	<http://buildvoc.co.uk/resource/c_7804ad6c>
fire damper A mechanical or intumescent device within a duct or ventilation opening that operates automatically and is designed to resist the spread of fire.	<http://buildvoc.co.uk/resource/c_1a7ea9e5>
fire and smoke damper A fire damper which, in addition to the performance of the fire damper, resists the spread of smoke.	<http://buildvoc.co.uk/resource/c_c8b52d92>
fire doorset A door or shutter which, together with its frame and furniture as installed in a building, is intended (when closed) to resist the spread of fire and/or gaseous products of combustion and meets specified performance criteria to those ends.	<http://buildvoc.co.uk/resource/c_cb86c2ff>
firefighting lobby A protected lobby that provides access from a firefighting stair to the accommodation area and to any associated firefighting lift.	<http://buildvoc.co.uk/resource/c_9e8d26ab>
firefighting shaft A protected enclosure that contains a firefighting stair, firefighting lobbies and, if provided, a firefighting lift together with its machine room.	<http://buildvoc.co.uk/resource/c_14b52896>
firefighting stair A protected stairway that connects to the accommodation area through only a firefighting lobby.	<http://buildvoc.co.uk/resource/c_9a0f5e20>
fire resisting (Fire resistance) The ability of a component or a building to satisfy, for a stated period of time, some or all of the appropriate criteria given in the relevant standard.	<http://buildvoc.co.uk/resource/c_3cae7829>
fire-separating element A compartment wall, compartment floor, cavity barrier and construction that encloses a protected escape route and/or a place of special fire hazard.	<http://buildvoc.co.uk/resource/c_7a2d826e>
fire-stop (Fire-stopping) A seal provided to close an imperfection of fit or design tolerance between elements or components, to restrict the spread of fire and smoke.	<http://buildvoc.co.uk/resource/c_706598d3>
flat A flat is a separate and self-contained premises constructed or adapted for use for residential purposes and forming part of a building from some other part of which it is divided horizontally.	<http://buildvoc.co.uk/resource/c_362390fa>
gallery A floor or balcony that does not extend across the full extent of a building’s footprint and is open to the floor below.	<http://buildvoc.co.uk/resource/c_b980c88c>
habitable room A room used, or intended to be used, for people to live in (including, for the purposes of Approved Document B Volumes 1 and 2, a kitchen, but not a bathroom).	<http://buildvoc.co.uk/resource/c_dd03e186>
height (of a building or storey for the purposes of Approved Document B Volumes 1 and 2) \nHeight of a building is measured as shown in Appendix D, Diagram D4. \nHeight of the floor of the top storey above ground level is measured as shown in Appendix D, Diagram D6.	<http://buildvoc.co.uk/resource/c_d8e990c2>
bsi The British Standards Institution is the UK national\nstandards body. BSI publishes European standards\nin the UK as BS EN. Further information is available\nat: www.bsigroup.co.uk 	<http://buildvoc.co.uk/resource/c_3bb1b1d6>
materials Materials include manufactured products such\nas components, fittings, items of equipment\nand systems; naturally occurring materials such\nas stone, timber and thatch; and backfilling for\nexcavations in connection with building work.	<http://buildvoc.co.uk/resource/c_74e1686f>
definitions (ada) The following meanings apply to terms\nthroughout this section:	<http://buildvoc.co.uk/resource/c_a86611c3>
structure 2004 edition incorporating 2004,2010 and 2013 amendments This document is one of a series that has been\napproved by the First Secretary of State for the\npurpose of providing practical guidance with\nrespect to the requirements of Schedule 1 to and\nRegulation 7 of the Building Regulations 2010\n(SI 2010/2214) for England and Wales.	<http://buildvoc.co.uk/resource/c_12c47f28>
imposed load The load assumed to be produced\nby the intended occupancy or use, including\nthe weight of movable partitions, distributed,\nconcentrated, impact, inertia and snow loads,\nbut excluding wind loads.	<http://buildvoc.co.uk/resource/c_db47eea3>
buttressing wall A wall designed and\nconstructed to afford lateral support to another\nwall perpendicular to it, support being provided\nfrom the base to the top of the wall.	<http://buildvoc.co.uk/resource/c_e943b612>
cavity width The horizontal distance between\nthe two leaves of a cavity wall.	<http://buildvoc.co.uk/resource/c_cda2477f>
compartment wall A wall constructed as a\ncompartment wall to meet the requirements of\nregulation B3(2).	<http://buildvoc.co.uk/resource/c_054f5d4e>
dead load The load due to the weight of\nall walls, permanent partitions, floors, roofs\nand finishes including services, and all other\npermanent construction.	<http://buildvoc.co.uk/resource/c_25dbe396>
pier A member which forms an integral part\nof a wall, in the form of a thickened section at\nintervals along the wall, so as to afford lateral\nsupport to the wall to which it is bonded or\nsecurely tied.	<http://buildvoc.co.uk/resource/c_d44ed148>
separating wall A wall or part of a wall which is\ncommon to adjoining buildings, and constructed\nto meet the requirements of regulation B3(2).	<http://buildvoc.co.uk/resource/c_5fea650b>
spacing The distance between the longitudinal\ncentres of any two adjacent timber members of\nthe same type, measured in the plane of floor,\nceiling or roof structure.	<http://buildvoc.co.uk/resource/c_48a520f8>
span The distance measured along the centre\nline of a member between the centres of any two\nadjacent bearings or supports.	<http://buildvoc.co.uk/resource/c_d54c6174>
supported wall A wall to which lateral support is\nafforded by a combination of buttressing walls,\npiers or chimneys acting in conjunction with\nfloor(s) or roof.	<http://buildvoc.co.uk/resource/c_778ca063>
wind load The load due to the effect of wind\npressure or suction.	<http://buildvoc.co.uk/resource/c_ce403f47>
site preparation and resistance to contaminants and moisture 2004 edition incorporating 2010 and 2013 amendments This document is one of a series that has been\napproved by the First Secretary of State for the\npurpose of providing practical guidance with\nrespect to the requirements of Schedule 1 to and\nRegulation 7 of the Building Regulations 2010 (SI\n2010/2214) for England and Wales.	<http://buildvoc.co.uk/resource/c_4e975ede>
definitions (adc) The following meanings apply to terms\nthroughout this Approved Document:	<http://buildvoc.co.uk/resource/c_597ee1e5>
building and land associated with the building The building and all the land forming the site\nsubject to building operations which includes\nland under the building and the land around it\nwhich may have an effect on the building or its\nusers (see also paragraph 2.11).	<http://buildvoc.co.uk/resource/c_43d8f455>
contaminant Any substance13 which is or\nmay become harmful to persons or buildings,\nincluding substances which are corrosive,\nexplosive, flammable, radioactive or toxic.	<http://buildvoc.co.uk/resource/c_2618c4b3>
floor Lower horizontal surface of any space in a\nbuilding including finishes that are laid as part of\nthe permanent construction.	<http://buildvoc.co.uk/resource/c_f5ae3ea1>
groundwater Water in liquid form, either as a\nstatic water table or flowing through the ground.	<http://buildvoc.co.uk/resource/c_3afc08f0>
interstitial condensation Deposition of liquid\nwater from a vapour, occurring within or between\nthe layers of the building envelope.	<http://buildvoc.co.uk/resource/c_586c25b3>
moisture Water in liquid, solid or gaseous form.	<http://buildvoc.co.uk/resource/c_3736f311>
precipitation Moisture in any form falling from the\natmosphere, usually as rain, sleet, snow or hail.	<http://buildvoc.co.uk/resource/c_0c23af6b>
roof Any part of the external envelope of a\nbuilding that is at an angle of less than 70° to\nthe horizontal.	<http://buildvoc.co.uk/resource/c_774ecfdd>
spray Water droplets driven by the wind from the\nsurface of the sea or other bodies of water adjacent\nto buildings. Sea spray can be especially hazardous\nto materials because of its salt content.	<http://buildvoc.co.uk/resource/c_040286d4>
surface condensation Deposition of liquid\nwater from a vapour, occurring on visible\nsurfaces within the building.	<http://buildvoc.co.uk/resource/c_90ae9da8>
vapour control layer Material of construction,\nusually a membrane, that substantially reduces\nthe water vapour transfer through any building in\nwhich it is incorporated.	<http://buildvoc.co.uk/resource/c_12c07b97>
wall Any opaque part of the external envelope\nof a building that is at an angle of 70° or more to\nthe horizontal.	<http://buildvoc.co.uk/resource/c_b7704238>
toxic substances 1992 edition incorporating 2002, 2010 and 2013 amendments The Building Regulations 2010 (SI 2010/2214),\nwhich came into operation on 1 October 2010,\nreplace the Building Regulations 2000 (SI 2000/2531)\nand consolidate all subsequent revisions to those\nregulations. This document is one of a series that\nhas been approved and issued by the Secretary\nof State for the purpose of providing practical\nguidance with respect to the requirements of\nSchedule 1 to and Regulation 7 of the Building\nRegulations 2010 for England and Wales.	<http://buildvoc.co.uk/resource/c_f6ff7c1c>
resistance to the passage of sound 2003 edition incorporating 2004, 2010, 2013 and 2015 amendments * This Approved Document gives guidance for\ncompliance with the Building Regulations for\nbuilding work carried out in England. It also\napplies to building work carried out on excepted\nenergy buildings in Wales as defined in the Welsh\nMinisters (Transfer of Functions)(No 2) Order 2009.	<http://buildvoc.co.uk/resource/c_586b08a2>
annex c: glossary The definitions given below are for the purposes of this document only, and are not intended to\nbe rigorous. Fuller definitions of the various\nacoustical terms are to be found in the relevant British Standards listed in Annex D.	<http://buildvoc.co.uk/resource/c_f4cc0ec3>
infiltration is the uncontrolled exchange of air between inside a building and outside through cracks, porosity and other unintentional openings in a building, caused by pressure difference effects of the wind and/or stack effect.	<http://buildvoc.co.uk/resource/c_4d4c50dd>
appendix 4 the health and safety file as a file appropriate to the characteristics of\nthe project, containing relevant health and safety information to be taken into\naccount during any subsequent project	<http://buildvoc.co.uk/resource/c_feba40b2>
whole building ventilation  (general ventilation) is nominally continuous ventilation of rooms or spaces at a relatively low rate to dilute and remove pollutants and water vapour not removed by operation of extract ventilation, purge ventilation or infiltration, as well as supplying outdoor air into the building. For an individual dwelling this is referred to as ‘whole dwelling ventilation’.	<http://buildvoc.co.uk/resource/c_63df1a7b>
intermittent operation is where a mechanical ventilator does not run all the time, usually running only when there is a particular need to remove pollutants or water vapour (e.g. during cooking or bathing). Intermittent operation may be under either manual control or automatic control.	<http://buildvoc.co.uk/resource/c_eb6a5187>
bcb or building control body is a local authority or an approved inspector.	<http://buildvoc.co.uk/resource/c_eeea044b>
cquivalent area is a measure of the aerodynamic performance of a ventilator. It is the area of a sharp-edged circular orifice which air would pass through at the same volume flow rate, under an identical applied pressure difference, as the opening under consideration.	<http://buildvoc.co.uk/resource/c_54dcd677>
manual control is where a ventilation device is opened and closed, or switched on and off, or its performance is adjusted by the occupants of a room or building (see automatic control).	<http://buildvoc.co.uk/resource/c_0319d3fa>
stack effect is the pressure differential between inside and outside a building caused by differences in the density of the air due to an indoor/outdoor temperature difference.	<http://buildvoc.co.uk/resource/c_15104e5f>
occupiable room is a room in a building other than a dwelling that is occupied by people, such as an office, workroom, classroom or hotel bedroom, but not a bathroom, sanitary accommodation, utility room or rooms or spaces used solely or principally for circulation, building services plant or storage purposes.	<http://buildvoc.co.uk/resource/c_7cf13722>
ventilation opening is any means of purpose- provided ventilation (whether it is permanent or closable) which opens directly to external air, such as the openable parts of a window, a louvre or a background ventilator. It also includes any door which opens directly to external air.	<http://buildvoc.co.uk/resource/c_9b5f7333>
wet room is a room used for domestic activities (such as cooking, clothes washing and bathing) which give rise to significant production of airborne moisture, e.g. a kitchen, utility room or bathroom. For the purposes of Part F, sanitary accommodation is also regarded as a wet room.	<http://buildvoc.co.uk/resource/c_e7b31cc5>
surface water activity is a measure of the availability of water to micro-organisms, and is determined from the ratio of the vapour pressure of the water in the substrate to that of pure water at the same temperature and pressure. This ratio is, in steady-state conditions, numerically equal to the equilibrium relative humidity of the air, except that the latter is commonly expressed as a percentage (from IEA Annex 14 source book, 1991).	<http://buildvoc.co.uk/resource/c_92db7c07>
purge ventilation is manually controlled ventilation of rooms or spaces at a relatively high rate to rapidly dilute pollutants and/or water vapour. Purge ventilation may be provided by natural means (e.g. an openable window) or by mechanical means (e.g. a fan).	<http://buildvoc.co.uk/resource/c_7cf2b5eb>
passive stack ventilation (psv) is a ventilation system using ducts from terminals in the ceiling of rooms to terminals on the roof that extract air to outside by a combination of the natural stack effect and the pressure effects of wind passing over the roof of the building.	<http://buildvoc.co.uk/resource/c_3f23e147>
continuous operation is where a mechanical ventilation device runs all the time, e.g. mechanical extract ventilation (MEV) and mechanical ventilation with heat recovery (MVHR). The air flow rate provided by the mechanical ventilation need not be constant but may be varied, under either manual or automatic control, in response to the demand for pollutant or water vapour removal.	<http://buildvoc.co.uk/resource/c_2842eb4b>
closable opening is a ventilation opening which may be opened and closed under either manual or automatic control.	<http://buildvoc.co.uk/resource/c_62cc4d78>
basement (in relation to dwellings) is a dwelling, or a usable part of a dwelling (i.e. a habitable room), that is situated partly or entirely below ground level. Note that a cellar is distinct from a basement in that it is used only for storage, heating plant or purposes other than habitation.	<http://buildvoc.co.uk/resource/c_485cf2fc>
